  1      LUNA (USES LUNA RANGER STATION)
       1       1
   33.49
    2002       5      23       5      23       9      29      10       8
    2003       5      12       5      12      10      19      10      27
    2004       6      11       6      12       9      11       9      21
    2005       5      13       6      19       9      14      10      11
    2006       5      17       5      25       9      16      10      19
    2007       6      28       6      28       9       3       9      19
    2008       5      23       6       6       9      14       9      30
    2009       5       1       5      26       9      15       9      16
    2010       6      13       6      23       9      11      10       9
    2011       6      12       6      21       9      23      10       8
    2012       5      31       6       9       9      15       9      30
    2013       5      28       6      23       9      23       9      28
    2014       6       7       6      16       9      30       9      30
    2015       5      11       5      20      10      28      11       2
    2016       5       3       6       7      10      20      10      29
    2017       3      30       6      16      10      12      10      31
    2018       5       3       5       3      11       1      11       1
    2019       3      22       3      22      10      11      10      11
    2020       5      22       5      27      11       4      11       4
    2021       5      24       5      24      10      11      10      11
    2022       5      14       5      25      10      13      10      20
    2023       4       3       4       4      10      12      10      29
    2024       5      12       5      24      10      19      10      19
 3      RESERVE (USES RESERVE/HOOD RANGER STATION)
       1       1
   33.43
    1968  0.76  0.63  1.15  0.00  0.00  0.00  2.56  2.02  0.00  0.68  0.72  2.08
    1969  0.29  1.22  0.10  0.16  0.47  0.01  1.71  1.98  2.37  0.94  0.42  1.21
    1970  0.00  0.52  1.26  0.35  0.32  0.60  3.68  3.08  0.44  2.04  0.00  0.44
    1971  0.10  0.45  0.00  0.51  0.03  0.02  1.86  2.81  2.72  5.85  1.08  2.53
    1972  0.00  0.00  0.00  0.00  0.30  2.58  1.56  4.86  1.67  6.68  1.00  1.21
    1973  0.30  1.66  1.92  0.58  1.37  0.52  1.45  1.33  0.52  0.04  0.17  0.00
    1974  1.46  0.03  0.83  0.05  0.08  0.00  2.79  3.71  2.06  3.76  0.64  0.84
    1975  1.63  0.47  1.77  0.31  0.32  0.03  3.64  1.02  5.47  0.61  0.21  0.68
    1976  0.15  2.86  0.80  0.43  0.93  0.90  3.96  1.06  1.70  0.76  0.53  0.00
    1977  0.57  0.42  0.93  0.25  0.08  0.84  3.25  3.00  2.83  1.17  1.10  0.24
    1978  1.80  2.38  2.79  0.19  0.90  1.19  2.33  2.28  0.72  2.03  5.59  3.51
    1979  2.81  1.19  1.00  0.30  2.17  1.92  3.01  3.58  0.87  0.55  0.43  1.61
    1980  2.39  2.82  0.89  0.43  0.63  0.05  1.81  3.65  1.40  1.25  0.00  0.48
    1981  0.45  0.16  2.95  0.94  0.31  0.33  3.29  2.25  1.29  0.78  0.68  0.00
    1982  1.32  1.67  1.59  0.03  1.34  0.00  0.83  3.00  1.53  0.00  3.16  3.46
    1983  1.96  1.15  2.25  0.11  0.06  0.94  4.13  3.21  4.82  3.94  1.61  0.71
    1984  1.25  0.00  0.32  0.89  0.23  1.32  3.48  5.86  1.05  2.81  0.85  4.41
    1985  1.38  0.90  1.38  1.41  0.38  0.72  2.13  2.41  4.77  2.60  1.59  0.64
    1986  0.09  2.25  0.59  0.27  0.25  1.99  4.10  2.22  1.12  2.87  1.72  1.06
    1987  0.97  1.79  0.76  0.49  1.03  0.51  2.46  2.41  0.97  0.98  1.62  2.30
    1988  0.83  1.37  0.05  2.41  0.02  1.40  0.94  4.96  1.19  1.62  0.23  0.60
    1989  1.54  0.19  0.41  0.00  0.43  0.00  2.35  0.93  0.46  1.88  0.14  0.30
    1990  0.61  0.59  0.52  0.50  0.63  0.34  3.77  2.00  3.11  0.28  2.61  1.40
    1991  0.66  1.10  2.00  0.00  0.10  0.74  3.47  2.71  2.38  0.05  3.48  1.53
    1992  1.44  0.56  2.30  0.45  4.89  0.33  1.86  4.40  0.68  1.60  0.30  3.01
    1993  3.88  2.72  0.80  0.00  0.12  0.37  0.10  3.18  0.93  1.67  0.88  0.58
    1994  0.36  1.89  1.18  0.25  1.15  0.39  0.88  3.37  2.54  1.73  4.51  1.48
    1995  2.54  0.58  0.57  0.23  0.36  0.31  0.71  3.17  2.97  0.00  0.65  0.36
    1996  0.13  1.17  0.15  0.04  0.00  0.87  1.74  2.41  3.26  2.96  0.11  0.51
    1997  1.23  1.08  0.25  0.61  0.51  1.05  1.67  2.81  2.21  1.68  0.61  1.14
    1998  0.34  1.29  2.54  0.64  0.01  0.28  3.00  2.28  0.45  1.50  1.19  0.42
    1999  0.94  0.95  0.27  1.35  0.13  0.93  2.26  4.26  4.11  0.02  0.00  0.00
    2000  0.05  0.06  1.19  0.00  0.00  0.53  1.43  2.44  0.31  6.40  1.52  0.14
    2001  1.71  1.13  0.09  1.53  1.30  0.46  2.22  2.66  1.09  0.28  0.82  0.51
    2002  0.36  0.00  0.20  0.30  0.05  0.07  2.91  3.01  4.58  1.25  0.95  1.39
    2003  0.25  1.90  0.71  0.11  0.00  0.13  0.96  1.05  1.89  1.59  0.82  0.24
    2004  0.39  0.86  0.28  2.40  0.00  0.45  2.33  2.68  1.91  1.07  1.37  1.88
    2005  2.74  2.76  0.60  0.65  0.28  0.01  1.90  1.44  2.40  0.86  0.05  0.00
    2006  0.45  0.00  1.11  0.11  0.17  1.23  5.46  5.82  1.06  2.39  0.00  0.37
    2007  0.67  0.54  1.51  0.62  0.72  0.03  3.60  2.28  2.21  0.60  0.16  3.24
    2008  3.09  0.46  0.00  0.10  1.44  0.05  3.29  1.88  1.75  1.46  0.37  0.77
    2009  0.32  0.69  0.49  0.52  0.73  1.45  2.62  5.48  1.50  0.50  0.11  1.67
    2010  4.21  0.68  1.31  0.31  0.23  0.02  1.85  1.43  0.91  0.07  0.03  1.93
    2011  0.00  0.25  0.00  0.27  0.08  0.12  4.40  2.61  2.94  1.61  0.96  4.06
    2012  0.87  0.36  0.38  0.04  0.00  0.13  2.60  3.56  1.78  0.13  1.16  1.27
    2013  1.14  0.85  0.54  0.43  0.27  0.00  4.75  5.12  3.66  0.52  2.20  0.46
    2014  0.00  0.05  0.75  0.00  0.02  0.67  1.73  2.71  3.31  0.82  0.93  0.93
    2015  0.97  1.43  0.50  0.39  0.16  0.56  1.30  2.51  2.99  0.67  0.10  0.00
    2016  1.64  0.00  0.21  0.36  0.90  0.56  2.55  4.23  6.48  0.45  0.60  2.90
    2017  0.98  1.59  0.00  0.00  0.31  0.17  6.30  2.14  0.15  0.30  0.00  0.08
    2018  1.00  2.28  0.45  0.00  0.03  0.61  4.45  2.52  3.26  2.09  0.00  1.38
    2019  1.02  1.25  1.30  0.10  0.37  0.00  1.86  3.14  1.91  0.39  3.43  2.06
    2020  1.31  1.55  2.42  0.12  0.16  0.00  1.17  0.75  0.83  0.62  0.65  0.70
    2021  0.51  0.25  0.29  0.69  0.13  0.04  4.39  2.94  1.68  0.34  0.14  1.75
    2022  0.86  0.16  0.30  0.00  0.00  3.44  2.10  4.76  1.57  3.12  0.49  2.27
    2023  1.46  1.12  1.00  0.00  0.25  0.04  0.40  2.44  1.65  0.38  0.48  1.30
    2024  1.32  1.62  2.61  0.24  0.08  0.83  3.39  1.29  0.92  0.70  0.70  0.00
   32.77   36.66
    1968  34.9  42.7  42.1  47.6  56.2  65.4  68.8  65.0  60.2  53.5  40.4  31.6
    1969  39.7  36.7  38.4  49.2  54.3  63.6  72.1  71.3  62.7  51.4  41.1  34.4
    1970  31.6  37.9  38.7  43.8  55.6  64.2  72.3  69.5  60.6  47.7  41.1  34.4
    1971  31.8  34.5  41.5  47.1  52.3  64.3  72.3  67.9  62.0  49.2  40.5  30.1
    1972  33.7  35.9  46.5  48.0  53.8  63.2  69.9  67.5  61.2  54.0  37.2  34.4
    1973  32.5  35.6  38.3  43.7  54.9  62.7  69.3  67.9  61.6  51.9  40.8  35.5
    1974  34.8  33.1  44.8  46.8  57.0  69.6  69.2  66.8  60.5  53.7  40.7  32.6
    1975  32.4  36.3  39.1  43.8  52.0  62.4  69.5  68.4  66.2  51.3  40.4  36.3
    1976  33.2  39.7  40.3  47.8  55.1  63.5  67.6  66.7  61.5  49.0  40.3  33.2
    1977  34.0  37.3  37.9  48.3  54.7  65.8  69.7  69.7  64.3  53.9  43.7  38.2
    1978  35.9  37.1  44.6  49.4  53.7  66.1  71.5  68.0  62.9  54.2  43.0  33.3
    1979  29.9  35.0  40.5  47.5  56.5  63.5  69.8  66.5  63.8  53.7  37.6  35.6
    1980  37.8  39.8  41.1  47.4  53.8  66.5  73.0  68.9  63.3  50.4  40.5  40.0
    1981  37.2  38.3  41.6  52.4  57.3  68.8  71.2  69.0  63.7  52.0  46.1  38.0
    1982  36.6  39.2  42.3  49.0  54.5  62.5  70.0  70.4  63.9  48.8  40.5  33.0
    1983  36.0  36.8  41.1  42.8  53.0  61.5  68.4  68.6  65.5  53.3  41.2  37.6
    1984  35.4  35.2  41.8  45.8  59.9  64.8  69.6  68.5  62.7  49.1  39.3  36.3
    1985  33.7  35.7  43.3  50.4  56.5  65.0  70.7  68.6  59.4  52.2  40.9  35.0
    1986  39.1  40.0  44.5  50.6  55.6  64.8  67.6  69.9  59.3  49.6  42.4  35.8
    1987  32.5  36.6  39.0  50.1  54.5  65.5  68.6  67.0  60.8  54.7  40.3  30.1
    1988  32.8  39.6  40.5  46.9  56.0  64.9  69.9  68.4  58.7  52.0  41.9  34.3
    1989  33.4  40.9  46.3  53.6  58.6  65.1  71.6  68.4  62.9  52.6  42.1  33.9
    1990  33.7  35.5  43.5  51.2  57.0  70.3  71.5  67.7  65.9  52.3  43.3  32.0
    1991  35.8  37.1  41.9  45.5  55.6  61.9  69.4  68.3  63.0  53.5  43.2  36.1
    1992  31.8  36.8  42.3  48.3  56.1  61.2  67.3  66.7  61.9  53.1  41.2  35.6
    1993  36.2  34.3  42.7  47.4  56.0  63.1  68.8  68.0  59.9  52.1  41.2  34.9
    1994  34.3  37.1  44.1  50.2  56.0  68.6  69.9  70.8  62.3  52.1  42.6  34.9
    1995  34.4  37.1  43.8  47.0  55.4  62.9  69.9  72.6  62.3  52.1  46.2  37.8
    1996  35.9  37.1  42.1  48.0  60.9  69.7  72.4  68.4  61.3  53.4  42.7  34.9
    1997  33.1  37.7  42.1  49.5  55.6  65.2  71.8  68.4  62.2  52.1  41.6  34.9
    1998  35.9  37.3  42.3  44.5  53.9  64.0  70.1  68.2  66.6  52.2  41.6  34.9
    1999  33.7  36.7  42.3  48.1  55.6  61.9  72.3  69.9  63.0  53.5  43.2  36.1
    2000  33.6  42.8  45.2  48.0  48.1  70.5  74.3  72.7  62.1  51.9  41.2  38.4
    2001  34.1  40.2  44.0  52.1  59.6  67.0  72.4  68.9  62.8  52.6  41.2  33.4
    2002  36.8  37.5  42.7  55.5  58.1  70.0  71.1  70.4  63.6  52.0  43.8  36.2
    2003  41.1  40.6  43.2  48.4  55.8  64.5  76.4  72.0  65.8  59.7  43.6  35.4
    2004  36.8  35.2  41.4  48.4  55.8  64.7  70.2  68.8  62.8  52.6  42.0  34.6
    2005  34.4  40.8  43.5  44.7  55.8  62.1  72.3  70.1  66.7  48.5  44.4  38.6
    2006  37.2  42.2  39.4  44.7  54.9  62.5  68.3  62.2  54.0  47.9  37.4  27.2
    2007  25.1  31.7  36.4  44.8  51.2  67.4  65.4  74.1  65.3  54.8  45.1  34.9
    2008  33.3  39.4  39.7  48.6  57.1  66.1  70.8  68.9  63.0  52.4  47.6  40.2
    2009  40.4  41.1  46.7  48.8  61.7  63.7  67.4  68.1  60.9  47.9  46.3  32.7
    2010  34.7  36.0  42.4  50.0  50.3  66.5  71.1  73.3  67.3  56.8  41.3  37.9
    2011  34.3  36.4  47.0  52.6  54.4  66.0  72.6  72.6  64.1  52.7  42.6  32.9
    2012  39.3  39.2  43.4  51.5  57.8  68.5  72.8  70.9  64.3  54.3  44.6  35.4
    2013  32.9  34.3  45.1  50.2  57.2  69.4  71.4  69.8  63.7  49.5  43.7  37.4
    2014  34.9  40.6  43.6  50.9  62.4  74.9  73.1  69.4  68.5  55.4  38.3  38.0
    2015  37.9  42.6  47.6  49.6  56.3  65.1  70.9  72.4  68.6  56.0  42.4  34.7
    2016  35.1  41.1  45.4  49.0  55.1  66.9  72.9  66.0  62.3  54.2  43.4  38.0
    2017  35.0  39.7  43.0  50.0  56.1  66.5  69.8  66.7  61.8  54.5  47.8  36.3
    2018  37.0  39.8  45.7  53.1  61.5  76.3  75.8  72.6  68.0  50.7  40.2  36.2
    2019  35.2  34.5  43.3  49.1  51.7  62.3  69.5  69.1  62.5  51.6  43.6  35.2
    2020  34.9  38.5  45.5  53.1  63.3  70.8  73.7  73.3  65.4  54.5  43.6  32.7
    2021  34.2  38.4  43.3  53.6  62.2  73.7  71.2  68.4  64.9  52.0  44.5  38.5
    2022  36.4  34.8  41.7  50.9  59.6  67.8  71.6  69.4  65.1  51.2  37.8  36.9
    2023  32.5  34.6  41.7  49.2  58.5  64.8  76.8  71.1  64.5  53.4  42.9  36.4
    2024  34.0  39.9  42.2  48.9  56.7  70.6  72.7  71.6  64.6  56.5  39.4  38.9
    1968       5      16       6      10       9      17      10      16
    1969       5      10       6       5      10      12      10      13
    1970       5       5       5      15       9      23       9      23
    1971       6       5       6       6       9      20      10      19
    1972       5      24       5      26       9      26      10      23
    1973       5       5       6      18       9      28       9      28
    1974       5      25       6       2       9      29       9      29
    1975       5      23       6       5       9      23      10      14
    1976       6      12       6      26      10       5      10       8
    1977       5      22       5      28      10      12      10      15
    1978       5      20       5      30      10       5      10      11
    1979       5      14       5      15      10       7      10       7
    1980       6       4       6       5       9      25      10      16
    1981       5      22       6      16      10      16      10      19
    1982       6       2       6       4       9      29      10       2
    1983       6       5       6       5      10      12      11       9
    1984       5       1       5      11      10       7      10      16
    1985       5      15       6       2       9      24      10       3
    1986       5      15       5      22       9      17       9      30
    1987       5      29       5      29      10       1      10      19
    1988       5      31       6      12       9      23       9      24
    1989       5      14       5      31       9      11      10      17
    1990       5      29       5      30      10       9      10       9
    1991       5      30       6      24      10       4      10      15
    1992       6      17       6      17       9      30      10       2
    1993       6       8       6      10       9      21       9      21
    1994       6       8       6      17       9      23       9      27
    1995       5      26       5      31      10       3      10       4
    1996       5      28       5      28       9      30      10      18
    1997       5       5       5      27      10       9      10      14
    1998       5      26       6      15       9      30      10      10
    1999       6       3       6       3       9      29      10       9
    2000       4      20       5      19       9      25      11       1
    2001       5       7       6      15       9      29      10       9
    2002       5      23       5      28      10       4      10       4
    2003       5      12       5      12      10      19      10      27
    2004       6      11       6      12       9      28      10       8
    2005       5      13       5      15       9      15      10      11
    2006       5      17       5      25       9      16      10      19
    2007       5       7       5      11      10       8      10       8
    2008       5      12       6       4      10       1      10      13
    2009       5       1       5      26       9      15       9      16
    2010       5      21       6       1      10      14      10      25
    2011       5      23       6       1      10      11      10      23
    2012       5      11       5      20      10      13      10      13
    2013       5       5       5       9       9      30       9      30
    2014       4      17       4      28      10      14      10      14
    2015       5      11       5      20      10      28      11       2
    2016       5       3       6       7      10      20      10      29
    2017       3      20       6      16      10      12      10      31
    2018       5       3       5       3      11       1      11       1
    2019       3      22       3      22      10      11      10      11
    2020       5      22       5      27      11       4      11       4
    2021       5      24       5      24      10      11      10      11
    2022       5      13       5      14      10      19      10      24
    2023       4       4       4       4      10      12      10      29
    2024       5       7       5      24      10      19      10      20
 4      GLENWOOD-MULE CREEK (USES GLENWOOD RANGER STATION)
       1       1
   33.19
    1968  1.10  0.77  0.97  0.20  0.15  0.00  2.55  2.28  0.12  0.00  0.68  1.82
    1969  1.07  0.25  0.49  0.06  0.87  0.04  2.02  2.55  2.02  1.59  0.78  1.34
    1970  0.04  0.91  1.51  0.24  0.09  0.84  1.87  1.84  0.59  2.49  0.00  0.44
    1971  0.13  0.24  0.02  0.34  0.00  0.38  3.82  1.45  2.13  3.95  0.67  2.16
    1972  0.02  0.00  0.09  0.00  0.11  1.39  3.24  4.45  2.55  6.58  0.29  1.34
    1973  0.97  3.40  1.97  0.24  1.63  1.18  3.27  1.20  0.52  0.14  0.28  0.00
    1974  1.29  0.16  0.94  0.58  0.16  0.04  2.54  1.95  1.45  3.02  1.04  1.34
    1975  1.46  0.26  1.47  0.29  0.19  0.00  2.75  0.67  4.10  0.50  0.95  1.46
    1976  0.17  2.12  0.57  0.51  0.94  0.25  2.17  0.85  1.43  1.78  0.59  0.02
    1977  1.20  0.15  1.43  0.53  0.00  1.25  1.77  1.84  1.04  1.78  0.03  0.58
    1978  2.45  1.78  2.57  0.03  0.53  1.37  2.43  2.75  0.90  2.31  3.07  3.83
    1979  3.60  1.01  0.64  0.48  1.77  1.51  2.19  2.33  0.81  0.40  0.80  1.59
    1980  2.23  3.45  1.39  0.16  0.37  0.05  1.24  1.39  2.57  0.36  0.32  0.26
    1981  0.84  0.84  2.21  0.48  2.84  0.46  3.55  1.84  2.11  0.72  0.47  0.00
    1982  1.40  1.96  1.63  0.28  1.33  0.06  1.22  2.17  2.55  0.00  2.25  3.26
    1983  1.77  1.48  2.98  1.10  0.15  0.11  1.95  3.95  3.81  3.37  1.51  1.45
    1984  0.42  0.30  0.06  0.65  0.37  2.57  3.48  2.72  1.23  2.46  1.09  5.56
    1985  1.50  1.43  1.73  1.68  0.17  0.40  2.20  3.15  4.23  3.01  2.01  0.28
    1986  0.00  2.65  1.04  0.11  0.87  0.36  4.37  2.84  0.80  2.48  2.69  1.64
    1987  0.54  1.18  0.57  0.34  0.96  0.44  5.29  4.46  1.25  1.14  1.99  1.97
    1988  0.70  1.03  0.00  2.52  0.09  0.54  2.31  5.89  2.27  1.72  0.65  0.37
    1989  1.41  0.00  0.44  0.00  0.73  0.00  2.78  1.65  1.34  2.13  0.15  0.66
    1990  1.13  0.54  0.74  0.59  0.84  0.45  2.71  2.55  1.79  0.51  2.08  3.39
    1991  0.51  2.54  2.73  0.00  0.00  0.79  3.31  3.05  1.32  0.58  1.66  4.52
    1992  1.81  1.98  2.20  1.24  6.53  0.51  2.03  2.52  0.43  1.90  0.26  4.16
    1993  5.72  2.15  0.55  0.25  0.65  0.10  1.50  5.50  0.50  0.19  1.31  0.66
    1994  0.29  1.65  1.27  0.15  0.38  0.95  3.02  3.13  0.75  2.04  4.43  2.80
    1995  3.63  1.16  0.77  0.57  0.33  0.00  0.30  1.78  1.77  0.00  0.64  0.18
    1996  0.00  1.92  0.00  0.00  0.00  2.09  2.60  2.45  2.74  2.38  0.62  0.00
    1997  1.64  1.06  0.06  0.62  1.73  1.32  1.74  1.76  2.35  1.15  1.15  2.46
    1998  0.43  2.03  2.24  0.21  0.00  0.08  6.99  2.54  0.35  1.60  0.98  0.67
    1999  0.13  0.00  0.30  1.15  0.00  0.63  4.10  4.33  2.62  0.00  0.00  0.00
    2000  0.08  0.10  1.53  0.00  0.00  1.76  2.74  2.54  1.59  1.56  0.93  1.34
    2001  1.30  0.94  1.02  0.43  0.47  0.62  2.63  2.26  1.56  1.49  0.73  1.34
    2002  1.30  0.00  0.23  0.08  0.00  0.23  3.29  3.69  4.08  1.14  0.56  1.89
    2003  0.12  2.09  0.81  0.20  0.42  0.29  1.58  2.05  1.43  1.38  2.05  0.28
    2004  2.10  0.96  1.62  2.35  0.04  0.10  1.21  2.32  2.13  2.02  1.92  1.55
    2005  2.89  4.67  0.72  0.65  0.00  0.10  2.11  3.34  2.07  1.55  0.04  0.18
    2006  0.30  0.05  0.67  0.21  0.17  0.40  6.77  7.62  1.76  2.49  0.10  0.20
    2007  1.38  0.86  2.03  0.27  0.71  0.20  4.85  4.02  0.96  0.00  0.29  3.47
    2008  2.03  0.95  0.00  0.00  0.88  0.37  3.12  4.16  2.00  1.57  0.81  1.38
    2009  0.33  0.30  0.43  0.14  1.05  2.44  2.20  2.54  1.88  0.24  0.22  1.28
    2010  4.46  1.30  1.43  0.36  0.04  0.08  2.65  2.20  1.44  0.05  0.00  1.11
    2011  0.00  0.08  0.00  0.07  0.00  0.00  1.51  1.85  1.29  0.84  0.89  2.58
    2012  0.38  0.12  0.24  0.00  0.00  0.00  2.54  1.40  1.19  0.00  0.45  1.02
    2013  0.79  0.05  0.52  0.37  0.20  0.78  6.32  2.57  5.44  0.00  1.72  0.51
    2014  0.00  0.08  0.99  0.08  0.00  0.00  2.55  1.84  7.35  1.60  0.38  1.33
    2015  2.55  0.05  1.02  0.65  0.13  0.56  2.74  2.74  3.01  0.57  0.00  1.93
    2016  1.64  0.00  0.21  0.36  0.90  0.56  2.55  4.23  6.48  0.45  0.60  2.90
    2017  0.98  1.59  0.00  0.00  0.31  0.17  6.30  2.14  0.15  0.30  0.00  0.08
    2018  0.34  2.28  0.13  0.00  0.00  0.59  3.30  2.00  2.14  3.86  0.00  1.38
    2019  1.02  1.25  1.67  0.26  0.37  0.00  1.86  3.14  1.91  0.39  3.43  2.06
    2020  1.55  2.13  1.72  0.08  0.00  0.25  1.43  0.33  0.33  0.36  0.45  0.56
    2021  0.85  0.60  0.71  0.15  0.08  0.39  4.80  2.47  3.29  0.60  0.02  1.15
    2022  1.37  0.09  0.34  0.00  0.00  4.58  3.12  4.43  2.23  3.06  0.10  2.43
    2023  1.98  0.96  0.99  0.00  0.57  0.00  1.14  1.98  1.57  0.28  0.48  1.56
    2024  1.70  1.68  1.97  0.10  0.05  1.05  3.39  1.47  1.31  0.38  0.41  0.00
   38.23   39.90
    1968  40.4  49.0  47.8  54.0  63.0  71.7  76.5  71.7  64.6  59.4  46.9  37.9
    1969  43.6  42.2  45.1  55.7  63.0  68.4  75.5  75.7  68.1  56.6  46.5  41.7
    1970  38.9  45.3  46.5  51.0  62.3  70.0  76.7  74.4  67.9  54.2  47.0  42.1
    1971  40.7  43.4  49.5  54.2  59.9  70.7  77.8  72.6  67.7  55.7  47.5  39.0
    1972  41.5  44.7  55.4  54.6  61.9  71.0  75.9  73.1  67.3  59.6  43.8  41.7
    1973  37.6  41.8  45.2  52.1  62.4  69.0  74.2  72.3  67.9  58.4  47.6  40.5
    1974  42.3  44.7  51.9  55.0  63.8  74.7  74.5  71.8  67.9  57.8  46.5  41.7
    1975  38.0  41.1  47.7  49.8  58.8  69.7  73.5  74.7  65.5  55.9  44.2  39.2
    1976  39.7  44.5  47.8  53.9  62.6  70.0  72.9  72.7  67.9  53.8  44.6  36.6
    1977  40.7  45.9  45.1  56.0  60.7  72.2  75.9  75.8  70.7  60.3  47.7  45.1
    1978  42.7  44.3  51.7  55.8  62.1  73.0  76.4  71.8  67.9  60.9  49.2  39.0
    1979  37.6  43.3  48.3  55.2  61.3  69.3  75.9  71.5  69.7  60.9  44.7  42.6
    1980  43.4  45.9  47.2  55.4  60.3  73.7  77.8  74.1  70.6  56.6  47.9  45.7
    1981  43.7  46.5  48.2  58.5  62.5  75.3  76.6  73.6  69.6  59.1  50.8  45.0
    1982  41.9  45.6  49.8  56.1  61.8  68.7  75.5  75.2  70.1  57.5  47.2  41.4
    1983  42.9  44.8  48.2  50.0  59.7  67.3  74.8  73.7  71.8  60.0  48.1  41.5
    1984  42.6  43.5  49.8  54.0  66.9  76.0  74.0  72.7  68.4  55.0  46.8  42.3
    1985  39.8  42.7  50.3  57.7  63.4  72.9  75.6  74.2  65.7  57.9  46.6  41.8
    1986  44.6  45.9  51.0  57.6  64.4  74.0  74.8  75.9  66.2  56.4  47.5  40.8
    1987  39.1  42.1  45.9  57.8  62.1  74.0  75.3  72.9  66.9  62.4  46.2  38.5
    1988  40.1  46.6  48.6  54.5  63.5  73.1  75.8  73.3  66.0  62.0  47.0  39.4
    1989  39.1  46.0  52.5  61.0  65.9  73.5  77.3  74.4  68.9  57.2  48.3  38.9
    1990  38.6  41.6  49.6  58.1  61.2  76.8  74.6  71.4  70.3  58.4  47.9  36.6
    1991  39.9  46.5  44.6  53.4  61.7  69.5  74.8  73.9  67.1  60.4  46.0  40.8
    1992  38.4  44.6  48.1  58.1  62.3  68.8  74.5  71.9  68.9  60.1  42.6  39.1
    1993  42.7  42.6  50.2  55.7  64.5  72.0  76.0  74.0  67.5  60.8  45.7  40.3
    1994  40.4  42.4  49.7  55.5  62.8  76.9  77.7  77.4  70.2  56.8  45.8  42.8
    1995  39.8  48.4  48.6  51.9  59.7  70.4  76.3  77.4  69.4  60.4  51.4  41.5
    1996  42.1  48.6  48.6  55.8  66.8  76.0  76.7  73.9  66.4  57.3  47.4  40.5
    1997  38.3  42.5  50.9  53.6  66.3  70.7  76.2  75.5  72.8  56.2  48.1  37.4
    1998  40.7  40.9  47.0  55.8  61.0  69.7  77.0  74.8  70.2  58.8  48.5  41.5
    1999  42.8  45.5  48.1  52.9  62.3  68.8  75.0  74.1  69.4  57.4  51.4  38.4
    2000  42.9  46.4  49.4  58.7  62.8  74.8  76.0  74.2  68.8  59.0  47.8  41.7
    2001  40.9  44.4  48.8  55.8  62.4  71.3  76.1  74.1  69.1  59.2  48.1  41.7
    2002  40.9  44.4  46.7  59.2  62.8  76.1  76.7  74.1  68.3  56.5  47.4  39.4
    2003  45.6  43.1  47.4  51.9  63.8  71.7  80.1  76.2  70.0  62.5  47.4  39.4
    2004  41.4  39.9  53.1  53.4  63.0  70.1  74.7  74.1  69.1  56.0  45.2  38.9
    2005  42.5  43.9  46.9  54.0  63.4  70.4  76.3  72.5  68.5  58.7  48.3  41.0
    2006  41.8  45.1  47.0  56.9  65.7  73.7  75.2  71.5  64.1  57.8  49.4  40.0
    2007  39.4  44.5  50.7  55.4  62.2  71.3  74.1  73.6  68.2  58.8  52.1  40.4
    2008  39.9  44.8  48.0  53.0  59.9  70.4  72.5  72.5  65.7  58.6  49.1  42.6
    2009  43.9  44.7  50.1  53.9  64.1  67.5  75.7  73.2  66.4  57.1  49.3  38.5
    2010  39.9  42.3  46.6  54.3  58.8  69.5  74.2  73.7  69.5  58.8  45.2  45.3
    2011  40.4  40.3  51.2  57.5  58.5  70.7  76.8  76.5  69.2  59.1  46.1  39.3
    2012  43.6  43.5  49.2  57.7  62.8  72.1  74.8  76.1  69.2  59.5  51.3  42.2
    2013  38.2  41.1  51.0  55.9  61.4  73.4  73.9  73.2  67.4  55.7  48.4  40.3
    2014  43.7  47.4  50.4  55.1  60.6  71.8  75.0  71.6  69.4  59.6  47.4  43.8
    2015  42.7  49.8  52.5  53.4  57.3  71.1  73.9  75.2  69.7  62.0  48.4  40.8
    2016  40.1  47.4  51.4  55.0  61.1  72.9  75.7  71.0  67.3  60.2  49.4  44.0
    2017  41.0  45.7  49.0  55.9  61.1  72.5  74.8  71.7  66.8  60.5  53.8  42.3
    2018  43.0  45.8  51.7  59.1  64.1  73.2  74.9  73.9  69.6  55.0  45.4  41.0
    2019  42.3  40.5  49.3  55.1  57.7  68.3  75.5  75.1  68.5  55.8  48.4  41.2
    2020  41.7  43.2  49.0  54.0  63.3  70.1  81.6  81.0  70.6  62.1  52.4  38.9
    2021  38.4  41.7  48.7  55.7  62.9  75.1  74.7  72.7  67.6  55.8  48.9  42.5
    2022  38.6  38.4  46.0  55.8  63.6  72.3  75.8  72.9  68.3  55.2  42.4  41.6
    2023  36.9  39.3  45.8  55.0  62.2  69.5  80.5  77.2  70.1  60.1  49.7  41.0
    2024  39.0  43.8  46.5  54.4  63.3  75.7  77.9  77.4  69.1  62.5  45.6  44.4
    1968       4      15       5       1      10      19      11       6
    1969       3      25       4      28      10      13      10      13
    1970       5       1       5       1      10       9      10      28
    1971       4      21       5       5      10      27      10      30
    1972       4      22       5      22      10      31      11       1
    1973       4       6       4      15      10      12      11       1
    1974       4      11       5      21      10      30      11       4
    1975       5       9       5      23      10      14      10      14
    1976       4      18       4      19      10      20      10      31
    1977       4       4       5       4      10      26      11       3
    1978       4       9       4      21      11      16      11      18
    1979       4      11       5      10      10      29      10      31
    1980       4      14       4      14      10      16      10      16
    1981       3      22       4      10      10      24      11       2
    1982       4       8       4      16      10      29      11       4
    1983       4      14       4      18      11      10      11      20
    1984       4      28       4      30      10      19      11       7
    1985       3      31       4      20      11       2      11      15
    1986       4       3       4       9      10      31      11       8
    1987       3      31       4       6      11       9      11      10
