 1      LUNA LOCALE
 2      APACHE-ARAGON LOCALE
 3      RESERVE LOCALE
 4      GLENWOOD LOCALE
 5      UPPER GILA LOCALE
 6      CLIFF-GILA LOCALE
 7      REDROCK LOCALE
 8      VIRDEN VALLEY LOCALE
 9      SAN SIMON LOCALE
 1      LUNA
   33.49
       1       7       1       1
       5       3      28      29       6       1      25
      0.
    1972  297.00     0.0     0.0     0.0      0.      0.
    7.80    1.70   22.80    0.00    2.10    0.00    0.00   19.40   30.50   12.00
    3.70     0.0     0.0
    1973  274.00     0.0     0.0     0.0      0.      0.
    7.80    1.70   22.80    0.00    2.10    0.00    0.00   19.40   30.50   12.00
    3.70     0.0     0.0
    1974  231.00     0.0     0.0     0.0      0.      0.
    7.80    1.70   22.80    0.00    2.10    0.00    0.00   19.40   30.50   12.00
    3.70     0.0     0.0
    1975  385.00     0.0     0.0     0.0      0.      0.
    7.80    1.70   22.80    0.00    2.10    0.00    0.00   19.40   30.50   12.00
    3.70     0.0     0.0
    1976  325.00     0.0     0.0     0.0      0.      0.
    7.80    1.70   22.80    0.00    2.10    0.00    0.00   19.40   30.50   12.00
    3.70     0.0     0.0
    1977  400.00     0.0     0.0     0.0      0.      0.
    7.80    1.70   22.80    0.00    2.10    0.00    0.00   19.40   30.50   12.00
    3.70     0.0     0.0
    1978  309.20     0.0     0.0     0.0      0.      0.
   15.40    1.10   22.80    0.00    3.80    0.00    0.00    8.90   30.50   11.40
    6.10     0.0     0.0
    1979   21.00     0.0     0.0     0.0      0.      0.
   15.40    1.10   22.80    0.00    3.80    0.00    0.00    8.90   30.50   11.40
    6.10     0.0     0.0
    1980  258.00     0.0     0.0     0.0      0.      0.
   15.40    1.10   22.80    0.00    3.80    0.00    0.00    8.90   30.50   11.40
    6.10     0.0     0.0
    1981  344.00     0.0     0.0     0.0      0.      0.
   15.40    1.10   22.80    0.00    3.80    0.00    0.00    8.90   30.50   11.40
    6.10     0.0     0.0
    1982  175.00     0.0     0.0     0.0      0.      0.
   15.40    1.10   22.80    0.00    3.80    0.00    0.00    8.90   30.50   11.40
    6.10     0.0     0.0
    1983  236.00     0.0     0.0     0.0      0.      0.
   15.40    1.10   22.80    0.00    3.80    0.00    0.00    8.90   30.50   11.40
    6.10     0.0     0.0
    1984  129.00     0.0     0.0     0.0      0.      0.
   15.40    1.10   22.80    0.00    3.80    0.00    0.00    8.90   30.50   11.40
    6.10     0.0     0.0
    1985  123.00     0.0     0.0     0.0      0.      0.
   15.40    1.10   22.80    0.00    3.80    0.00    0.00    8.90   30.50   11.40
    6.10     0.0     0.0
    1986  207.00     0.0     0.0     0.0      0.      0.
