      30       1      30
 1    Alfalfa
       1    1968       4      10       7      25
       1    1969       4      10       7      25
       1    1970       4      10       7      25
       1    1971       4      10       7      25
       1    1972       4      10       7      25
       1    1973       4      10       7      25
       1    1974       4      10       7      25
       1    1975       4      10       7      25
       1    1976       4      10       7      25
       1    1977       4      10       7      25
       1    1978       4      10       7      25
       1    1979       4      10       7      25
       1    1980       4      10       7      25
       1    1981       4      10       7      25
       1    1982       4      10       7      25
       1    1983       4      10       7      25
       1    1984       4      10       7      25
       1    1985       4      10       7      25
       1    1986       4      10       7      25
       1    1987       4      10       7      25
       1    1988       4      10       7      25
       1    1989       4      10       7      25
       1    1990       4      10       7      25
       1    1991       4      10       7      25
       1    1992       4      10       7      25
       1    1993       4      10       7      25
       1    1994       4      10       7      25
       1    1995       4      10       7      25
       1    1996       4      10       7      25
       1    1997       4      10       7      25
       1    1998       4      10       7      25
       1    1999       4      10       7      25
       1    2000       4      10       7      25
       1    2001       4      10       7      25
       1    2002       4      10       7      25
       1    2003       4      10       7      25
       1    2004       4      10       7      25
       1    2005       4      10       7      25
       1    2006       4      10       7      25
       1    2007       4      10       7      25
       1    2008       4      10       7      25
       1    2009       4      10       7      25
       1    2010       4      10       7      25
       1    2011       4      10       7      25
       1    2012       4      10       7      25
       1    2013       4      10       7      25
       1    2014       4      10       7      25
       1    2015       4      10       7      25
       1    2016       4      10       7      25
       1    2017       4      10       7      25
       1    2018       4      10       7      25
       1    2019       4      10       7      25
       1    2020       4      10       7      25
       1    2021       4      10       7      25
       1    2022       4      10       7      25
       1    2023       4      10       7      25
       1    2024       4      10       7      25
       2    1968       4      10       7      25
       2    1969       4      10       7      25
       2    1970       4      10       7      25
       2    1971       4      10       7      25
       2    1972       4      10       7      25
       2    1973       4      10       7      25
       2    1974       4      10       7      25
       2    1975       4      10       7      25
       2    1976       4      10       7      25
       2    1977       4      10       7      25
       2    1978       4      10       7      25
       2    1979       4      10       7      25
       2    1980       4      10       7      25
       2    1981       4      10       7      25
       2    1982       4      10       7      25
       2    1983       4      10       7      25
       2    1984       4      10       7      25
       2    1985       4      10       7      25
       2    1986       4      10       7      25
       2    1987       4      10       7      25
       2    1988       4      10       7      25
       2    1989       4      10       7      25
       2    1990       4      10       7      25
       2    1991       4      10       7      25
       2    1992       4      10       7      25
       2    1993       4      10       7      25
       2    1994       4      10       7      25
       2    1995       4      10       7      25
       2    1996       4      10       7      25
       2    1997       4      10       7      25
       2    1998       4      10       7      25
       2    1999       4      10       7      25
       2    2000       4      10       7      25
       2    2001       4      10       7      25
       2    2002       4      10       7      25
       2    2003       4      10       7      25
       2    2004       4      10       7      25
       2    2005       4      10       7      25
       2    2006       4      10       7      25
       2    2007       4      10       7      25
       2    2008       4      10       7      25
       2    2009       4      10       7      25
       2    2010       4      10       7      25
       2    2011       4      10       7      25
       2    2012       4      10       7      25
       2    2013       4      10       7      25
       2    2014       4      10       7      25
       2    2015       4      10       7      25
       2    2016       4      10       7      25
       2    2017       4      10       7      25
       2    2018       4      10       7      25
       2    2019       4      10       7      25
       2    2020       4      10       7      25
       2    2021       4      10       7      25
       2    2022       4      10       7      25
       2    2023       4      10       7      25
       2    2024       4      10       7      25
       3    1968       4      10       7      25
       3    1969       4      10       7      25
       3    1970       4      10       7      25
       3    1971       4      10       7      25
       3    1972       4      10       7      25
       3    1973       4      10       7      25
       3    1974       4      10       7      25
       3    1975       4      10       7      25
       3    1976       4      10       7      25
       3    1977       4      10       7      25
       3    1978       4      10       7      25
       3    1979       4      10       7      25
       3    1980       4      10       7      25
       3    1981       4      10       7      25
       3    1982       4      10       7      25
